Airline ID;Source airport ID;Destination airport ID;Distance
4547;3731;3817;772.59
1316;3731;3807;786.98
4547;3731;3807;786.98
24;3731;3797;3927.85
439;3731;3797;3927.85
3029;3731;3797;3927.85
2009;3731;3797;3927.85
4091;3731;3797;3927.85
5265;3731;3797;3927.85
35;3731;3777;1840.35
24;3731;3752;3805.76
5265;3731;3752;3805.76
2468;3731;3751;1371.26
1316;3731;3751;1371.26
5209;3731;3751;1371.26
4547;3731;3751;1371.26
1316;3731;3748;671.35
4547;3731;3748;671.35
4547;3731;3747;2775.87
439;3731;3728;4200.53
2688;3731;3728;4200.53
24;3731;3720;1502.54
439;3731;3720;1502.54
4687;3731;3720;1502.54
5209;3731;3714;3618.16
4547;3731;3690;2811.94
10765;3731;3689;151.01
439;3731;3687;505.29
137;3731;3682;3037.54
439;3731;3682;3037.54
596;3731;3682;3037.54
2009;3731;3682;3037.54
1316;3731;3682;3037.54
3090;3731;3682;3037.54
5347;3731;3682;3037.54
4547;3731;3682;3037.54
4547;3731;3678;2501.05
4547;3731;3673;1869.96
24;3731;3670;1880.34
439;3731;3670;1880.34
4687;3731;3670;1880.34
5265;3731;3670;1880.34
439;3731;3645;3142.03
2009;3731;3645;3142.03
4547;3731;3636;590.41
1316;3731;3621;1814.29
4547;3731;3621;1814.29
439;3731;3602;4300.28
24;3731;3577;1692.17
439;3731;3577;1692.17
2009;3731;3577;1692.17
24;3731;3576;3642.38
5265;3731;3576;3642.38
1316;3731;3566;2108.32
4547;3731;3566;2108.32
5209;3731;3550;2093.05
439;3731;3536;1008.3
2009;3731;3536;1008.3
24;3731;3520;3654.62
5265;3731;3520;3654.62
439;3731;3495;1207.21
5209;3731;3494;3894.87
24;3731;3484;175.69
439;3731;3484;175.69
2009;3731;3484;175.69
5209;3731;3484;175.69
5265;3731;3484;175.69
5209;3731;3469;718.85
5331;3731;3469;718.85
4547;3731;3469;718.85
24;3731;3462;488.59
1316;3731;3462;488.59
5265;3731;3462;488.59
4547;3731;3462;488.59
1316;3731;3458;2142.19
4547;3731;3458;2142.19
439;3731;3456;4083.23
4547;3731;3453;718.32
24;3731;3448;4155.7
439;3731;3448;4155.7
3029;3731;3448;4155.7
24;3731;2279;8924.02
2987;3731;2279;8924.02
3378;3731;2279;8924.02
439;3731;1840;1292.61
4687;3731;1840;1292.61
24;3731;1836;1786.51
321;3731;1836;1786.51
439;3731;1836;1786.51
5325;3731;1824;2330.02
24;3731;507;8806.48
2350;3731;507;8806.48
1355;3731;507;8806.48
2822;3731;507;8806.48
330;3731;193;3464.87
24;3731;178;2059.96
5416;3731;178;2059.96
137;3732;3682;719.8
2009;3732;3682;719.8
3090;3732;3682;719.8
24;3732;3670;469.76
5265;3732;3670;469.76
5209;3732;3550;421.31
1316;3734;3877;316.71
4547;3734;3877;316.71
4547;3734;3817;627.29
1316;3734;3751;1315.67
5209;3734;3751;1315.67
4547;3734;3751;1315.67
4547;3734;3748;536.4
4547;3734;3747;2739.43
24;3734;3720;1350.73
439;3734;3720;1350.73
24;3734;3670;1908.25
5265;3734;3670;1908.25
24;3734;3577;1540.29
439;3734;3577;1540.29
5209;3734;3550;2142.16
2009;3734;3536;897.8
5209;3734;3469;584.76
24;3734;3462;521.27
5265;3734;3462;521.27
4547;3734;3462;521.27
4547;3734;3453;582.33
321;3734;1804;2059.03
2009;3734;1804;2059.03
5325;3734;1804;2059.03
24;3736;3670;699.24
5265;3736;3670;699.24
24;3738;3670;778.12
5265;3738;3670;778.12
5209;3738;3550;497.44
137;3739;3682;274.69
2009;3739;3682;274.69
3090;3739;3682;274.69
2468;3743;7078;318.76
5209;3743;7078;318.76
2607;3743;7078;318.76
2468;3743;7073;223.33
5209;3743;7073;223.33
2607;3743;7073;223.33
2468;3743;3751;465.44
5209;3743;3751;465.44
2607;3743;3751;465.44
1316;3744;3829;774.41
24;3744;3670;571.73
5265;3744;3670;571.73
4547;3744;3566;300.71
5209;3744;3550;323.74
3029;3745;3878;1697.67
24;3745;3876;971.62
5265;3745;3876;971.62
2009;3745;3858;1380.47
24;3745;3830;973.86
5209;3745;3830;973.86
5265;3745;3830;973.86
3029;3745;3797;335.59
2009;3745;3797;335.59
24;3745;3752;367.31
5265;3745;3752;367.31
5209;3745;3714;476.9
2009;3745;3697;318.52
3976;3745;3682;1277.57
137;3745;3682;1277.57
2009;3745;3682;1277.57
3090;3745;3682;1277.57
2009;3745;3645;600.73
35;3745;3617;1790.57
24;3745;3520;479.97
5265;3745;3520;479.97
5209;3745;3494;313.09
5209;3745;3486;508.87
24;3745;3448;424.71
5265;3745;3448;424.71
330;3745;193;291.59
4547;3747;6962;749.25
1316;3747;4034;904.96
4547;3747;4034;904.96
1316;3747;4019;1800.85
4547;3747;4019;1800.85
1316;3747;4014;436.74
4547;3747;4014;436.74
1316;3747;4011;1344.52
4547;3747;4011;1344.52
1316;3747;3878;1595.33
4547;3747;3878;1595.33
1316;3747;3877;2441.77
4547;3747;3877;2441.77
1316;3747;3876;940.1
4547;3747;3876;940.1
1316;3747;3864;1151.54
4547;3747;3864;1151.54
1316;3747;3863;1111.28
4547;3747;3863;1111.28
1316;3747;3861;1330.32
4547;3747;3861;1330.32
2468;3747;3859;1048.86
2009;3747;3858;560.29
1316;3747;3858;560.29
4356;3747;3858;560.29
4547;3747;3858;560.29
1316;3747;3855;937.46
4547;3747;3855;937.46
1316;3747;3849;980.5
4547;3747;3849;980.5
1316;3747;3825;1246.36
4547;3747;3825;1246.36
1316;3747;3820;751.72
4547;3747;3820;751.72
1316;3747;3817;2873.83
4547;3747;3817;2873.83
1316;3747;3811;918.52
4547;3747;3811;918.52
4547;3747;3807;2697.41
1316;3747;3806;1199.35
4547;3747;3806;1199.35
1316;3747;3793;1781.91
4547;3747;3793;1781.91
1316;3747;3759;454.25
4547;3747;3759;454.25
1316;3747;3752;1072.88
4547;3747;3752;1072.88
2468;3747;3751;1437.27
1316;3747;3751;1437.27
4547;3747;3751;1437.27
1316;3747;3748;2950.18
4547;3747;3748;2950.18
1316;3747;3734;2739.43
4547;3747;3734;2739.43
1316;3747;3731;2775.87
4547;3747;3731;2775.87
1316;3747;3729;491.7
4547;3747;3729;491.7
1316;3747;3720;2810.8
4547;3747;3720;2810.8
1316;3747;3714;927.04
4547;3747;3714;927.04
4547;3747;3712;1367.6
1316;3747;3697;1163.88
4547;3747;3697;1163.88
1316;3747;3690;636.3
4547;3747;3690;636.3
137;3747;3682;951.91
2009;3747;3682;951.91
1316;3747;3682;951.91
3090;3747;3682;951.91
4547;3747;3682;951.91
1316;3747;3678;404.14
4547;3747;3678;404.14
1316;3747;3673;1565.09
4547;3747;3673;1565.09
1316;3747;3660;876.07
4547;3747;3660;876.07
1316;3747;3646;1606.83
4547;3747;3646;1606.83
2009;3747;3645;366.53
1316;3747;3645;366.53
4547;3747;3645;366.53
1316;3747;3641;1352.58
4547;3747;3641;1352.58
1316;3747;3636;2313.7
4547;3747;3636;2313.7
1316;3747;3626;1016.11
4547;3747;3626;1016.11
1316;3747;3622;839.59
4547;3747;3622;839.59
1316;3747;3621;1668.33
4547;3747;3621;1668.33
1316;3747;3611;1131.08
4547;3747;3611;1131.08
1316;3747;3580;1073.36
4547;3747;3580;1073.36
1316;3747;3577;2782.04
4547;3747;3577;2782.04
1316;3747;3570;645.68
4547;3747;3570;645.68
1316;3747;3566;1509.73
4547;3747;3566;1509.73
1316;3747;3536;2020.37
4547;3747;3536;2020.37
4547;3747;3533;1880.6
1316;3747;3494;1141.02
4547;3747;3494;1141.02
1316;3747;3486;492.46
4547;3747;3486;492.46
1316;3747;3484;2811.4
4547;3747;3484;2811.4
1316;3747;3473;774.37
4547;3747;3473;774.37
1316;3747;3469;2977.33
4547;3747;3469;2977.33
1316;3747;3462;2319.54
4547;3747;3462;2319.54
1316;3747;3458;649.77
4547;3747;3458;649.77
1316;3747;3457;946.28
4547;3747;3457;946.28
1316;3747;3454;679.41
4547;3747;3454;679.41
1316;3747;3453;2960.72
4547;3747;3453;2960.72
1316;3747;3448;1381.44
4547;3747;3448;1381.44
2468;3747;3447;1097.07
5325;3747;1855;2517.27
1316;3747;1852;2308.59
5325;3747;1821;2740.9
5325;3747;1815;2645.93
5325;3747;1804;2779.42
1316;3747;1780;2751.56
1316;3747;1760;3167.52
4021;3747;144;712.43
1316;3748;3877;620.45
4547;3748;3877;620.45
4547;3748;3867;550.44
2009;3748;3858;2529.93
24;3748;3830;2936.97
5265;3748;3830;2936.97
439;3748;3807;303.07
3029;3748;3797;4124.58
1316;3748;3751;1522.25
5209;3748;3751;1522.25
4547;3748;3751;1522.25
4547;3748;3747;2950.18
4547;3748;3734;536.4
1316;3748;3731;671.35
4547;3748;3731;671.35
24;3748;3728;3885.67
439;3748;3728;3885.67
24;3748;3720;916.34
439;3748;3720;916.34
4547;3748;3720;916.34
2009;3748;3682;3397.48
3090;3748;3682;3397.48
4547;3748;3673;2371.3
24;3748;3670;2310.1
5265;3748;3670;2310.1
4547;3748;3644;476.68
24;3748;3602;3964.37
439;3748;3602;3964.37
24;3748;3577;1121.93
439;3748;3577;1121.93
4547;3748;3577;1121.93
5209;3748;3550;2583.1
2009;3748;3536;938.88
24;3748;3514;3833.93
439;3748;3514;3833.93
439;3748;3495;841.25
24;3748;3484;495.71
439;3748;3484;495.71
2009;3748;3484;495.71
1316;3748;3484;495.71
4435;3748;3484;495.71
5209;3748;3484;495.71
5265;3748;3484;495.71
5331;3748;3484;495.71
4547;3748;3484;495.71
24;3748;3462;998.6
5265;3748;3462;998.6
4547;3748;3462;998.6
24;3748;3456;3787.7
439;3748;3456;3787.7
2688;3748;3456;3787.7
3029;3748;3448;4316.46
324;3748;2279;8275.69
5209;3748;2279;8275.69
321;3748;1840;1963.62
439;3748;1840;1963.62
24;3748;1804;2595.34
321;3748;1804;2595.34
439;3748;1804;2595.34
5325;3748;1804;2595.34
5209;3749;3550;805.8
2468;3751;7073;289.06
5209;3751;7073;289.06
2607;3751;7073;289.06
2607;3751;7068;349.5
2468;3751;7067;289.82
5209;3751;7067;289.82
2607;3751;7067;289.82
5209;3751;7064;785.82
5209;3751;7051;244.36
5209;3751;7001;201.23
2468;3751;6962;1067.69
2607;3751;6881;475.67
5209;3751;6880;315.65
5209;3751;6133;1369.46
2607;3751;6129;0
2607;3751;5769;577.62
5209;3751;5766;417.14
2468;3751;5761;619.14
5209;3751;5761;619.14
2607;3751;5761;619.14
2607;3751;5748;365.38
5209;3751;5746;182.11
2607;3751;5733;469.76
2607;3751;5723;241.37
5209;3751;4356;990.03
5209;3751;4348;1022.59
5209;3751;4344;629.69
2607;3751;4341;450.11
5209;3751;4339;226.92
2607;3751;4338;446.14
5209;3751;4296;504.01
2468;3751;4292;1008.42
5209;3751;4292;1008.42
5209;3751;4250;193.45
5209;3751;4216;1091.37
5209;3751;4127;1209.78
2607;3751;4124;674.35
5209;3751;4113;1683.62
4547;3751;4112;1965.1
5209;3751;4103;1442.21
5209;3751;4101;1546.78
5209;3751;4100;735.97
2468;3751;4099;1599.66
5209;3751;4099;1599.66
5209;3751;4087;483.96
2468;3751;4083;831.23
5209;3751;4083;831.23
5209;3751;4072;1206.46
5209;3751;4064;830.72
5209;3751;4063;340.73
5209;3751;4046;1272.57
2468;3751;4043;1111.64
5209;3751;4043;1111.64
2468;3751;4037;1338.76
5209;3751;4027;652.91
5209;3751;4021;732.35
2468;3751;4020;843.18
5209;3751;4020;843.18
1316;3751;4019;562.64
5209;3751;4019;562.64
4547;3751;4019;562.64
5209;3751;4014;1643.54
4547;3751;4014;1643.54
2468;3751;4009;776.87
5209;3751;4009;776.87
2468;3751;4008;2200.52
2468;3751;3949;1471.32
5209;3751;3949;1471.32
5209;3751;3948;1540.7
5209;3751;3880;1003.16
2468;3751;3878;2486.23
1316;3751;3878;2486.23
5209;3751;3878;2486.23
4547;3751;3878;2486.23
2468;3751;3877;1009.32
1316;3751;3877;1009.32
4687;3751;3877;1009.32
5209;3751;3877;1009.32
4547;3751;3877;1009.32
24;3751;3876;2148.1
5265;3751;3876;2148.1
5209;3751;3872;370.18
2468;3751;3867;1359.62
1316;3751;3867;1359.62
5209;3751;3867;1359.62
4547;3751;3867;1359.62
2468;3751;3863;796.25
1316;3751;3863;796.25
5209;3751;3863;796.25
4547;3751;3863;796.25
330;3751;3861;1708
2468;3751;3861;1708
1316;3751;3861;1708
5209;3751;3861;1708
4547;3751;3861;1708
2468;3751;3859;2473.11
2009;3751;3858;1092.3
2468;3751;3858;1092.3
1316;3751;3858;1092.3
4687;3751;3858;1092.3
5209;3751;3858;1092.3
4547;3751;3858;1092.3
5209;3751;3855;869.99
4547;3751;3855;869.99
1316;3751;3849;2393.43
5209;3751;3849;2393.43
4547;3751;3849;2393.43
1316;3751;3840;578.58
5209;3751;3840;578.58
4547;3751;3840;578.58
2468;3751;3839;1246.77
5209;3751;3839;1246.77
24;3751;3830;1425.95
4687;3751;3830;1425.95
5209;3751;3830;1425.95
5265;3751;3830;1425.95
5209;3751;3829;734.32
4547;3751;3825;2682.77
5209;3751;3819;117.43
1316;3751;3817;1459.69
5209;3751;3817;1459.69
4547;3751;3817;1459.69
5209;3751;3811;1739.94
5209;3751;3807;1290.83
4547;3751;3807;1290.83
2468;3751;3804;144.36
5209;3751;3804;144.36
2607;3751;3804;144.36
3029;3751;3797;2609.66
2009;3751;3797;2609.66
2468;3751;3793;2583.9
5209;3751;3793;2583.9
5209;3751;3784;488.08
5209;3751;3774;3862.87
1316;3751;3759;1852.55
5209;3751;3759;1852.55
4547;3751;3759;1852.55
24;3751;3752;2500.27
5209;3751;3752;2500.27
5265;3751;3752;2500.27
4547;3751;3752;2500.27
5209;3751;3748;1522.25
4547;3751;3748;1522.25
2468;3751;3747;1437.27
1316;3751;3747;1437.27
4547;3751;3747;1437.27
2468;3751;3743;465.44
5209;3751;3743;465.44
2607;3751;3743;465.44
1316;3751;3734;1315.67
5209;3751;3734;1315.67
4547;3751;3734;1315.67
2468;3751;3731;1371.26
1316;3751;3731;1371.26
5209;3751;3731;1371.26
4547;3751;3731;1371.26
2468;3751;3729;945.87
5209;3751;3729;945.87
5209;3751;3728;5407.64
2468;3751;3720;1592.1
5209;3751;3720;1592.1
4547;3751;3720;1592.1
2468;3751;3717;1437.9
1316;3751;3717;1437.9
5209;3751;3717;1437.9
4547;3751;3717;1437.9
5209;3751;3714;2331.58
4547;3751;3714;2331.58
5209;3751;3713;403.27
4547;3751;3712;2324.8
2009;3751;3697;2599.68
2468;3751;3697;2599.68
5209;3751;3697;2599.68
4547;3751;3697;2599.68
2468;3751;3690;1627.51
1316;3751;3690;1627.51
5209;3751;3690;1627.51
4547;3751;3690;1627.51
2468;3751;3687;1354.72
5209;3751;3687;1354.72
5209;3751;3685;1629
4547;3751;3685;1629
330;3751;3682;1926.53
137;3751;3682;1926.53
321;3751;3682;1926.53
596;3751;3682;1926.53
2009;3751;3682;1926.53
2468;3751;3682;1926.53
1316;3751;3682;1926.53
3090;3751;3682;1926.53
5209;3751;3682;1926.53
5347;3751;3682;1926.53
4547;3751;3682;1926.53
2468;3751;3678;1235.45
5209;3751;3678;1235.45
4547;3751;3678;1235.45
2468;3751;3676;1866.26
5209;3751;3676;1866.26
2468;3751;3673;1248.76
5209;3751;3673;1248.76
4547;3751;3673;1248.76
24;3751;3670;1032.05
2468;3751;3670;1032.05
4687;3751;3670;1032.05
5209;3751;3670;1032.05
5265;3751;3670;1032.05
2468;3751;3660;1238.61
5209;3751;3660;1238.61
5209;3751;3659;928.32
5209;3751;3652;908.11
2468;3751;3646;2422.4
1316;3751;3646;2422.4
5209;3751;3646;2422.4
4547;3751;3646;2422.4
2009;3751;3645;1802.21
2468;3751;3645;1802.21
4687;3751;3645;1802.21
5209;3751;3645;1802.21
4547;3751;3645;1802.21
5209;3751;3644;1366.08
4547;3751;3644;1366.08
1316;3751;3636;1028.76
5209;3751;3636;1028.76
4547;3751;3636;1028.76
2468;3751;3633;2460.68
5209;3751;3627;1741.33
4547;3751;3627;1741.33
4547;3751;3626;2306.36
1316;3751;3621;1279.88
5209;3751;3621;1279.88
4547;3751;3621;1279.88
1316;3751;3611;2492.88
5209;3751;3609;1274.26
5209;3751;3602;5486.46
2468;3751;3585;1567.54
1316;3751;3585;1567.54
5209;3751;3585;1567.54
4547;3751;3585;1567.54
24;3751;3577;1644.99
439;3751;3577;1644.99
2468;3751;3577;1644.99
5209;3751;3577;1644.99
4547;3751;3577;1644.99
24;3751;3576;2748.56
5209;3751;3576;2748.56
5265;3751;3576;2748.56
5209;3751;3570;2070.86
4547;3751;3570;2070.86
4547;3751;3566;1421.81
5209;3751;3559;908.61
5209;3751;3558;1356.71
2468;3751;3550;1387.43
4687;3751;3550;1387.43
5209;3751;3550;1387.43
5209;3751;3543;679.25
2468;3751;3542;2366.71
2009;3751;3536;627.56
2468;3751;3536;627.56
1316;3751;3536;627.56
5209;3751;3536;627.56
4547;3751;3536;627.56
2468;3751;3533;2738.9
4687;3751;3533;2738.9
5209;3751;3533;2738.9
4547;3751;3533;2738.9
5209;3751;3527;175.52
2468;3751;3520;2369.08
5209;3751;3520;2369.08
5209;3751;3514;5351.21
5209;3751;3504;954.69
2468;3751;3498;972.03
5209;3751;3498;972.03
5209;3751;3495;1042.15
4547;3751;3495;1042.15
5209;3751;3494;2576.28
4547;3751;3494;2576.28
2009;3751;3488;1716.27
2468;3751;3488;1716.27
5209;3751;3488;1716.27
2468;3751;3486;1927.83
5209;3751;3486;1927.83
24;3751;3484;1385.07
439;3751;3484;1385.07
2468;3751;3484;1385.07
1316;3751;3484;1385.07
5209;3751;3484;1385.07
5265;3751;3484;1385.07
4547;3751;3484;1385.07
2009;3751;3473;1401.35
2468;3751;3473;1401.35
5209;3751;3473;1401.35
2468;3751;3469;1552.7
5209;3751;3469;1552.7
4547;3751;3469;1552.7
2468;3751;3467;1342.85
1316;3751;3467;1342.85
5209;3751;3467;1342.85
4547;3751;3467;1342.85
24;3751;3462;968.49
2468;3751;3462;968.49
1316;3751;3462;968.49
4687;3751;3462;968.49
5209;3751;3462;968.49
5265;3751;3462;968.49
4547;3751;3462;968.49
2468;3751;3459;1325.89
5209;3751;3459;1325.89
2468;3751;3458;855.33
1316;3751;3458;855.33
5209;3751;3458;855.33
4547;3751;3458;855.33
5209;3751;3457;673.95
5209;3751;3456;5308.04
2468;3751;3454;758.1
1316;3751;3454;758.1
5209;3751;3454;758.1
4547;3751;3454;758.1
4547;3751;3453;1536.73
3029;3751;3448;2815.6
5209;3751;3448;2815.6
4547;3751;3448;2815.6
324;3751;2279;9292.32
5209;3751;2279;9292.32
2468;3751;1885;3888.11
2468;3751;1881;3761.7
2468;3751;1852;2689.13
1316;3751;1852;2689.13
5209;3751;1852;2689.13
2468;3751;1840;1917.69
1316;3751;1840;1917.69
5209;3751;1840;1917.69
2468;3751;1836;2133.51
5209;3751;1836;2133.51
5209;3751;1824;2333.36
5325;3751;1824;2333.36
2468;3751;1800;2733.33
24;3751;507;7496.11
2350;3751;507;7496.11
1355;3751;507;7496.11
2822;3751;507;7496.11
3320;3751;340;8088.35
5209;3751;340;8088.35
330;3751;193;2111.09
5209;3751;193;2111.09
330;3751;178;1445.19
5209;3751;178;1445.19
330;3751;166;1377.42
5209;3751;166;1377.42
330;3751;160;1259.94
5209;3751;160;1259.94
330;3751;156;1789.4
5209;3751;156;1789.4
330;3751;146;2587.37
5209;3751;146;2587.37
330;3751;120;1175.3
5209;3751;120;1175.3
330;3751;90;1926.84
5209;3751;90;1926.84
330;3751;49;1639.93
5209;3751;49;1639.93
2835;3751;16;5726.71
24;3752;4355;88.39
5265;3752;4355;88.39
24;3752;4318;246.2
5265;3752;4318;246.2
24;3752;4286;168.08
5265;3752;4286;168.08
24;3752;4276;481.45
5265;3752;4276;481.45
24;3752;4129;267.11
5265;3752;4129;267.11
24;3752;4112;537.68
5265;3752;4112;537.68
24;3752;4069;1262.02
5265;3752;4069;1262.02
24;3752;4034;827.87
5265;3752;4034;827.87
24;3752;4016;499.3
5265;3752;4016;499.3
24;3752;4015;337.83
5265;3752;4015;337.83
24;3752;4014;925.42
5265;3752;4014;925.42
24;3752;4011;465.24
5265;3752;4011;465.24
24;3752;4008;587.6
5265;3752;4008;587.6
24;3752;4006;251.96
5265;3752;4006;251.96
24;3752;3947;308.51
5265;3752;3947;308.51
24;3752;3946;289.63
5265;3752;3946;289.63
96;3752;3941;8082.67
24;3752;3941;8082.67
5265;3752;3941;8082.67
24;3752;3878;1388.49
1316;3752;3878;1388.49
5265;3752;3878;1388.49
4547;3752;3878;1388.49
24;3752;3877;3494.25
4687;3752;3877;3494.25
5265;3752;3877;3494.25
4547;3752;3877;3494.25
24;3752;3876;721.44
5265;3752;3876;721.44
24;3752;3864;341.66
5265;3752;3864;341.66
24;3752;3862;585.82
5265;3752;3862;585.82
24;3752;3861;1750.8
5265;3752;3861;1750.8
24;3752;3858;1574.35
2009;3752;3858;1574.35
5265;3752;3858;1574.35
24;3752;3857;208.48
5265;3752;3857;208.48
24;3752;3849;144.85
5265;3752;3849;144.85
24;3752;3845;665.97
5265;3752;3845;665.97
24;3752;3838;462.62
5265;3752;3838;462.62
24;3752;3830;1088.27
5209;3752;3830;1088.27
5265;3752;3830;1088.27
24;3752;3825;314.66
5265;3752;3825;314.66
24;3752;3820;448.44
5265;3752;3820;448.44
24;3752;3811;1241.31
5265;3752;3811;1241.31
24;3752;3806;886.06
5265;3752;3806;886.06
2009;3752;3797;150.61
24;3752;3793;1600.64
5265;3752;3793;1600.64
4547;3752;3793;1600.64
24;3752;3759;652.24
5265;3752;3759;652.24
24;3752;3751;2500.27
1316;3752;3751;2500.27
5209;3752;3751;2500.27
5265;3752;3751;2500.27
4547;3752;3751;2500.27
1316;3752;3747;1072.88
4547;3752;3747;1072.88
24;3752;3745;367.31
5265;3752;3745;367.31
24;3752;3731;3805.76
5265;3752;3731;3805.76
24;3752;3722;1533.62
5265;3752;3722;1533.62
24;3752;3720;3862.37
5265;3752;3720;3862.37
24;3752;3717;1108.09
5265;3752;3717;1108.09
5209;3752;3714;216.4
24;3752;3712;1195.18
5265;3752;3712;1195.18
24;3752;3711;539.58
5265;3752;3711;539.58
24;3752;3697;153.59
5265;3752;3697;153.59
24;3752;3690;1084.25
5265;3752;3690;1084.25
4547;3752;3690;1084.25
24;3752;3682;1071.54
137;3752;3682;1071.54
321;3752;3682;1071.54
596;3752;3682;1071.54
2009;3752;3682;1071.54
1316;3752;3682;1071.54
3090;3752;3682;1071.54
5265;3752;3682;1071.54
4547;3752;3682;1071.54
24;3752;3678;1305.94
5265;3752;3678;1305.94
4547;3752;3678;1305.94
24;3752;3676;890.76
5265;3752;3676;890.76
24;3752;3673;2298.99
5265;3752;3673;2298.99
24;3752;3670;2092.78
4687;3752;3670;2092.78
5265;3752;3670;2092.78
24;3752;3661;205.21
5265;3752;3661;205.21
24;3752;3646;1482.67
5265;3752;3646;1482.67
4547;3752;3646;1482.67
24;3752;3645;728.02
2009;3752;3645;728.02
5265;3752;3645;728.02
24;3752;3642;171.85
5265;3752;3642;171.85
24;3752;3641;382.32
5265;3752;3641;382.32
24;3752;3633;323.54
5265;3752;3633;323.54
24;3752;3627;765.68
5265;3752;3627;765.68
24;3752;3626;542.22
2009;3752;3626;542.22
5265;3752;3626;542.22
24;3752;3622;413.89
5265;3752;3622;413.89
24;3752;3621;2404.13
5265;3752;3621;2404.13
24;3752;3613;1013.79
5265;3752;3613;1013.79
24;3752;3611;341.45
5265;3752;3611;341.45
24;3752;3608;319.03
5265;3752;3608;319.03
24;3752;3589;185.69
5265;3752;3589;185.69
24;3752;3585;943.86
5265;3752;3585;943.86
24;3752;3584;208.18
5265;3752;3584;208.18
24;3752;3577;3817.47
439;3752;3577;3817.47
5265;3752;3577;3817.47
24;3752;3576;1634.16
5265;3752;3576;1634.16
24;3752;3570;429.55
5265;3752;3570;429.55
24;3752;3561;841.2
5265;3752;3561;841.2
24;3752;3550;2129.38
5209;3752;3550;2129.38
5265;3752;3550;2129.38
24;3752;3542;134.44
5265;3752;3542;134.44
24;3752;3536;3092.67
2009;3752;3536;3092.67
5265;3752;3536;3092.67
24;3752;3533;1600.55
1316;3752;3533;1600.55
5265;3752;3533;1600.55
4547;3752;3533;1600.55
24;3752;3520;191.6
5265;3752;3520;191.6
24;3752;3515;762.62
4687;3752;3515;762.62
5265;3752;3515;762.62
24;3752;3494;128.84
5265;3752;3494;128.84
24;3752;3488;814.01
2009;3752;3488;814.01
5265;3752;3488;814.01
24;3752;3486;583.09
5265;3752;3486;583.09
24;3752;3484;3856.13
5265;3752;3484;3856.13
5331;3752;3484;3856.13
24;3752;3469;4047.55
5209;3752;3469;4047.55
5265;3752;3469;4047.55
5331;3752;3469;4047.55
24;3752;3463;760.41
5265;3752;3463;760.41
24;3752;3462;3332.66
1316;3752;3462;3332.66
5265;3752;3462;3332.66
4547;3752;3462;3332.66
24;3752;3458;1666.58
5265;3752;3458;1666.58
1316;3752;3457;1934.82
24;3752;3448;450.12
3029;3752;3448;450.12
5265;3752;3448;450.12
24;3752;2899;2692.86
5265;3752;2899;2692.86
24;3752;2895;3086.19
5265;3752;2895;3086.19
24;3752;2890;2542.68
5265;3752;2890;2542.68
24;3752;2883;2589.38
5265;3752;2883;2589.38
24;3752;1953;1662.26
5265;3752;1953;1662.26
24;3752;1926;2361.79
5265;3752;1926;2361.79
24;3752;1852;2367.68
2468;3752;1852;2367.68
5265;3752;1852;2367.68
24;3752;1780;2389.72
5265;3752;1780;2389.72
24;3752;1762;2443.41
5265;3752;1762;2443.41
24;3752;1760;2459
2468;3752;1760;2459
5265;3752;1760;2459
24;3752;1754;2031.95
5265;3752;1754;2031.95
24;3752;1678;6459.61
5265;3752;1678;6459.61
24;3752;1638;5550.42
4869;3752;1638;5550.42
5265;3752;1638;5550.42
24;3752;1590;9267.15
5265;3752;1590;9267.15
24;3752;1555;7015.92
5265;3752;1555;7015.92
24;3752;1551;6818.44
5265;3752;1551;6818.44
24;3752;1382;5983.85
137;3752;1382;5983.85
2009;3752;1382;5983.85
5265;3752;1382;5983.85
24;3752;1229;5910.42
5265;3752;1229;5910.42
24;3752;1218;6299.61
5265;3752;1218;6299.61
24;3752;599;5252.62
5265;3752;599;5252.62
24;3752;580;5996.76
5265;3752;580;5996.76
24;3752;534;5310.56
5265;3752;534;5310.56
24;3752;507;5689.52
2350;3752;507;5689.52
1355;3752;507;5689.52
2822;3752;507;5689.52
5265;3752;507;5689.52
24;3752;478;5511.43
5265;3752;478;5511.43
24;3752;346;6630.84
5265;3752;346;6630.84
24;3752;340;6339.07
3320;3752;340;6339.07
5265;3752;340;6339.07
24;3752;302;6035.22
5265;3752;302;6035.22
24;3752;193;557.96
330;3752;193;557.96
5209;3752;193;557.96
5265;3752;193;557.96
24;3752;146;634.45
5265;3752;146;634.45
24;3752;111;829.63
5265;3752;111;829.63
24;3752;100;607.06
5265;3752;100;607.06
24;3752;73;1111.46
5265;3752;73;1111.46
24;3753;3830;699.86
5265;3753;3830;699.86
20710;3754;3878;524.28
20710;3754;3682;127.56
2009;3759;3878;1294.45
4547;3759;3878;1294.45
4547;3759;3877;2842.65
24;3759;3876;558.9
5265;3759;3876;558.9
2009;3759;3858;1005.47
1316;3759;3849;540.97
4547;3759;3849;540.97
24;3759;3830;474.77
5209;3759;3830;474.77
5265;3759;3830;474.77
1316;3759;3807;3130.21
24;3759;3797;775.51
2009;3759;3797;775.51
5265;3759;3797;775.51
2009;3759;3793;1500.5
4547;3759;3793;1500.5
24;3759;3752;652.24
5265;3759;3752;652.24
5209;3759;3751;1852.55
4547;3759;3751;1852.55
1316;3759;3747;454.25
4547;3759;3747;454.25
5209;3759;3714;480.98
